danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,id,unique_track
0.36520914263143084,1.045116983415757,-0.06631359604576179,-0.2802067351549197,0.5226487564531662,3.357175321282249,-0.7739329925351282,-1.516031747566987,3H3cOQ6LBLSvmcaV7QkZEu,Daft Punk - Aerodynamic
0.1616276341248428,0.45767783756060654,-1.402633690819122,-0.04966870670795934,-0.688172469884224,3.2034398109268705,1.373662397901794,-0.45881265985504865,0rFTPTXuVFIOYGnqXbWm3X,"Daft Punk - Aerodynamic Beats / Gabrielle , Forget About The World"
0.9759536681511943,0.10617736504072108,0.2487871062752214,-0.3898067814657697,-0.7349911455188385,3.550442820014725,-0.7784843603017217,-1.7598807478744918,1PH5Es89c1cENU8WVuWwbp,Daft Punk - Alive
-2.447917156732329,-1.3624204995971552,-1.851688831243072,-0.47421141483159673,-0.6659976574031476,3.844736511266449,-0.7901878774158193,-1.6537537743187338,4csD9dmdLHnarNyu1wG8Iv,Daft Punk - Arena
-1.0598614169146843,-3.074661157515938,-4.8992255773186635,-0.4616137083590853,1.8531375053177441,3.6470765693809626,-0.4923983864015564,-1.9304130221759193,6NbukMzsdx888nymIiWKlV,Daft Punk - Armory
2.4133625009401327,0.4865682873567615,0.5700432641764285,0.9493294165622023,-0.7215876183470872,3.4801637295665517,-0.6575480167893791,1.3437256314545778,1pKYYY0dkg23sQQXi0Q5zN,Daft Punk - Around The World
0.39605482573848966,0.4480476876285549,-0.3351018230488699,-0.12651471619027937,-0.7293870351507761,1.1521688584708218,0.11228333116015628,0.2905571915882791,5RByQFt9Mlo8hDYJ921tCv,Daft Punk - Around The World / Harder Better Faster Stronger
-2.960572409971646,-2.8406485141670834,-4.5668309759865755,-0.3847676988767651,2.732483517498356,2.742233279860735,-0.4923983864015564,-1.7963365784852483,4Fm7MMYiSRriB4eTvulVKQ,Daft Punk - Arrival
0.22948813696037215,0.47693813742470986,-0.9398020545727661,0.2514164779850655,-0.734406953907268,-0.21563793937674447,3.2137153663960385,-0.6451424607544709,3Ons6C3wXBMi8nYpLBMlVe,Daft Punk - Burnin'
0.22948813696037215,0.47693813742470986,-0.9398020545727661,0.2514164779850655,-0.734406953907268,-0.21563793937674447,3.2137153663960385,-0.6451424607544709,3Ons6C3wXBMi8nYpLBMlVe,Daft Punk - Burnin' / Too Long
-1.4053330677137423,-0.8520225531984177,-1.7186137439372797,-0.5069654516601266,0.5838206529526868,2.9486781080522437,0.19680873253975062,-1.901653422471878,5yq0Wr88ARxysyYEEfVY2E,Daft Punk - C.L.U.
0.8155561159944886,0.26988991388559924,-0.36558598401759784,-0.03203191764644326,-0.7218170129589604,3.6251143536159085,-0.6686013385082491,1.7325878246359807,6vuPZX9fWESg5js2JFTQRJ,Daft Punk - Crescendolls
1.4879920077283704,0.02913616558430782,0.5823541753368761,0.007020972418342449,-0.7277048079970393,3.488948615872573,0.4893966603921924,1.550308671582198,0MyY4WcN7DIfbSmp5yej5z,Daft Punk - Da Funk
1.4879920077283704,0.02913616558430782,0.5823541753368761,0.007020972418342449,-0.7277048079970393,3.488948615872573,0.4893966603921924,1.550308671582198,0MyY4WcN7DIfbSmp5yej5z,Daft Punk - Da Funk / Dadftendirekt
1.963015527577075,0.23618438912341844,-0.34067104476431054,1.1005018942323403,-0.7086268227762512,3.0716665163365464,-0.6380421549325497,-0.7018515305934253,7fYIXtdOUl8WqXAqQGyIHQ,Daft Punk - Daftendirekt
-0.15299833356715625,-0.2838437072073705,-0.8251933340076457,-0.2865055883911754,-0.7288517810564054,3.03652697111246,0.11228333116015628,-1.5524875781777436,5X4ojuZG2mZ68EcLyBQ1D3,Daft Punk - Derezzed
0.908093165315665,0.14951303973495353,-0.017949302201145757,0.3698349188266734,-0.26111616744694427,3.238579356150957,0.5934279236286158,-1.4309681428085552,1rn6JIHBuBZiwvA57jeoOB,Daft Punk - Derezzed (Remixed By Avicii)
-0.28871933923821497,-0.8038718035381595,-0.12552321638886743,-0.07486411965298234,-0.5176558083918097,-0.4131661079676407,-0.5509159719720448,-1.2000812156070977,4lteJuSjb9Jt9W1W7PIU2U,Daft Punk - Derezzed (Remixed By The Glitch Mob)
0.48859187505966606,-0.14420653319262147,-0.33480870611647845,-0.5220826994271404,-0.5516826758196681,3.3835299802003136,0.9770432068129286,0.0839741514606592,2VEZx7NWsZ1D0eJ4uv5Fym,Daft Punk - Digital Love
-0.1283217870815092,-0.9868446522471409,-2.128098098488362,-0.5560965069029215,0.8246849954195501,3.493341059025584,-0.5054022943061094,-0.6370411650631916,1OAEosQeqo1Q2RKkipkkiP,Daft Punk - Disc Wars
-1.3621491113638604,-0.3897753564599387,0.10984968032159716,-0.47547118547884787,-0.7330764651584034,0.5943285780384492,0.0017501139714561637,-1.8481848709094353,3PsJ6zisndTa3F9eOjBfCc,Daft Punk - Emotion
-2.3615492440325645,-1.1794476508881737,-1.198331188942168,-0.5560965069029215,-0.7329273586606858,2.8169048134619192,0.5934279236286158,-1.9024635520410058,09TlxralXOGX35LUutvw7I,Daft Punk - End Of Line
1.9074932979843693,-1.2372285504804836,-0.87326451091987,-0.048408936060708146,-0.7300752189863957,-0.29470191613093905,-1.0561177940639275,1.8338540207769707,7v9Q0dAb9t7h8gJOkcJHay,Daft Punk - Face To Face
-0.24553538288833263,-0.4571864059843003,-1.5858317735638796,-0.20839980826160417,0.2626681963302027,-0.33247692724683203,3.4152759389166087,-1.3013474117480877,5XzGyYZemDuCG3OdbhVFvh,Daft Punk - Face To Face / Short Circuit
-1.2572737887998604,-0.5101522306105845,-0.8495220393961496,-0.5825516904951956,-0.7350221137914413,3.822774295501395,-0.25182609016732665,-0.9529916970230812,5pPKx6IhpBIqdMGAC0RYn9,Daft Punk - Fall
-1.1832441493429193,0.708061735793949,0.2288551548725919,-0.1668273769023162,-0.7298075919392103,2.3952302707728816,0.9770432068129286,-1.3985629600434382,66uVqkmHAc0MBUzoPhIypN,Daft Punk - Fall (Remixed By M83 Vs Big Black Delta)
-3.0019056253351044,-2.8117580643709283,-2.3139342336246442,-0.35327343269548633,2.824241362247637,3.6119370241568762,-0.5769237877811507,-1.9433750952819662,2URbRukS6KLiQOGAhGP40J,Daft Punk - Finale
-0.7205589027370377,-2.0365309948407706,-2.053939514593284,-0.518303387485387,2.896882989340818,2.5050413495981516,-0.4013710310696857,-1.849400065263127,3szggCvjcOLWroR6DM9cJn,Daft Punk - Flynn Lives
-0.3812563885593913,1.2425350570228155,-0.6015451145928455,6.2655615479620534,0.28943090104874314,0.7700263041588815,4.4425846633762935,-1.3580564815870424,78H72MElkOY9cRnaudxZFY,Daft Punk - Fresh
0.982122804772606,0.4287873877644516,-0.4989541882557814,1.276869784847501,-0.7343954841766744,1.727578911515238,0.6714513710559337,-0.8476748530364514,0cjavaamK4gxP9iZYw5I2X,Daft Punk - Funk Ad
1.555852510563899,0.10617736504072108,-0.48136717231228454,0.8737431777271332,-0.5719458665351345,-0.4131661079676407,1.081074470049352,0.7401791024542758,5W3cjX2J3tjhG8zb6u0qHn,Daft Punk - Harder Better Faster Stronger
1.444808051378488,-0.16346683305672477,-0.4611421039772636,1.2642720783749897,-0.7313904147611354,1.5343114127827624,0.7884865421969104,-0.4790658990832467,63ZAmhkAV6Kaw955ohbEsN,Daft Punk - High Fidelity
